is_replicate,page,page_duration,page_order,rating,sound,url,on_web,experiment,subject,normalised_rating
False,vocals-42-SAR,72.074739229025,4,100,NUG3,sounds/vocals-42-SAR/NUG3.wav,False,interferer,E,100.0
False,vocals-42-SAR,72.074739229025,4,33,KON,sounds/vocals-42-SAR/KON.wav,False,interferer,E,32.323232323232325
False,vocals-24-SAR,97.66312925170087,13,0,HUA,sounds/vocals-24-SAR/HUA.wav,False,interferer,E,0.0
False,vocals-24-SAR,97.66312925170087,13,100,Quality,sounds/vocals-24-SAR/Quality.wav,False,interferer,E,100.0
False,vocals-24-SAR,97.66312925170087,13,9,RAF2,sounds/vocals-24-SAR/RAF2.wav,False,interferer,E,9.0
False,vocals-24-SAR,97.66312925170087,13,96,KAM1,sounds/vocals-24-SAR/KAM1.wav,False,interferer,E,96.0
False,vocals-24-SAR,97.66312925170087,13,0,Interferer,sounds/vocals-24-SAR/Interferer.wav,False,interferer,E,0.0
False,vocals-24-SAR,97.66312925170087,13,100,ref,sounds/vocals-24-SAR/ref.wav,False,interferer,E,100.0
False,vocals-24-SAR,97.66312925170087,13,73,STO2,sounds/vocals-24-SAR/STO2.wav,False,interferer,E,73.0
False,vocals-24-SAR,97.66312925170087,13,9,GRA3,sounds/vocals-24-SAR/GRA3.wav,False,interferer,E,9.0
False,vocals-48-SAR,82.12897959183692,16,13,KAM2,sounds/vocals-48-SAR/KAM2.wav,False,interferer,E,13.0
False,vocals-48-SAR,82.12897959183692,16,3,HUA,sounds/vocals-48-SAR/HUA.wav,False,interferer,E,3.0
False,vocals-48-SAR,82.12897959183692,16,100,Quality,sounds/vocals-48-SAR/Quality.wav,False,interferer,E,100.0
False,vocals-48-SAR,82.12897959183692,16,17,RAF3,sounds/vocals-48-SAR/RAF3.wav,False,interferer,E,17.0
False,vocals-48-SAR,82.12897959183692,16,0,Interferer,sounds/vocals-48-SAR/Interferer.wav,False,interferer,E,0.0
False,vocals-48-SAR,82.12897959183692,16,100,ref,sounds/vocals-48-SAR/ref.wav,False,interferer,E,100.0
False,vocals-48-SAR,82.12897959183692,16,100,NUG3,sounds/vocals-48-SAR/NUG3.wav,False,interferer,E,100.0
False,vocals-48-SAR,82.12897959183692,16,53,JEO1,sounds/vocals-48-SAR/JEO1.wav,False,interferer,E,53.0
False,vocals-30-SIR,78.79691609977317,15,5,HUA,sounds/vocals-30-SIR/HUA.wav,False,interferer,E,5.0
False,vocals-30-SIR,78.79691609977317,15,100,Quality,sounds/vocals-30-SIR/Quality.wav,False,interferer,E,100.0
False,vocals-30-SIR,78.79691609977317,15,83,JEO2,sounds/vocals-30-SIR/JEO2.wav,False,interferer,E,83.0
False,vocals-30-SIR,78.79691609977317,15,0,Interferer,sounds/vocals-30-SIR/Interferer.wav,False,interferer,E,0.0
False,vocals-30-SIR,78.79691609977317,15,100,ref,sounds/vocals-30-SIR/ref.wav,False,interferer,E,100.0
False,vocals-30-SIR,78.79691609977317,15,49,CHA,sounds/vocals-30-SIR/CHA.wav,False,interferer,E,49.0
False,vocals-30-SIR,78.79691609977317,15,5,RAF1,sounds/vocals-30-SIR/RAF1.wav,False,interferer,E,5.0
False,vocals-30-SIR,78.79691609977317,15,83,NUG3,sounds/vocals-30-SIR/NUG3.wav,False,interferer,E,83.0
False,vocals-45-SIR,69.68308390022685,7,92,KAM2,sounds/vocals-45-SIR/KAM2.wav,False,interferer,E,92.0
False,vocals-45-SIR,69.68308390022685,7,0,HUA,sounds/vocals-45-SIR/HUA.wav,False,interferer,E,0.0
False,vocals-45-SIR,69.68308390022685,7,100,Quality,sounds/vocals-45-SIR/Quality.wav,False,interferer,E,100.0
False,vocals-45-SIR,69.68308390022685,7,89,STO1,sounds/vocals-45-SIR/STO1.wav,False,interferer,E,89.0
False,vocals-45-SIR,69.68308390022685,7,24,RAF2,sounds/vocals-45-SIR/RAF2.wav,False,interferer,E,24.0
False,vocals-45-SIR,69.68308390022685,7,0,Interferer,sounds/vocals-45-SIR/Interferer.wav,False,interferer,E,0.0
False,vocals-45-SIR,69.68308390022685,7,49,UHL1,sounds/vocals-45-SIR/UHL1.wav,False,interferer,E,49.0
False,vocals-45-SIR,69.68308390022685,7,100,ref,sounds/vocals-45-SIR/ref.wav,False,interferer,E,100.0
False,vocals-10-SIR,64.93460317460313,10,4,HUA,sounds/vocals-10-SIR/HUA.wav,False,interferer,E,4.0
False,vocals-10-SIR,64.93460317460313,10,100,Quality,sounds/vocals-10-SIR/Quality.wav,False,interferer,E,100.0
False,vocals-10-SIR,64.93460317460313,10,91,NUG2,sounds/vocals-10-SIR/NUG2.wav,False,interferer,E,91.0
False,vocals-10-SIR,64.93460317460313,10,11,RAF2,sounds/vocals-10-SIR/RAF2.wav,False,interferer,E,11.0
False,vocals-10-SIR,64.93460317460313,10,100,KAM1,sounds/vocals-10-SIR/KAM1.wav,False,interferer,E,100.0
False,vocals-10-SIR,64.93460317460313,10,0,Interferer,sounds/vocals-10-SIR/Interferer.wav,False,interferer,E,0.0
False,vocals-10-SIR,64.93460317460313,10,100,ref,sounds/vocals-10-SIR/ref.wav,False,interferer,E,100.0
False,vocals-10-SIR,64.93460317460313,10,13,KON,sounds/vocals-10-SIR/KON.wav,False,interferer,E,13.0
True,vocals-11-SAR,65.34095238095256,2,0,HUA,sounds/vocals-11-SAR/HUA.wav,False,interferer,E,0.0
True,vocals-11-SAR,65.34095238095256,2,100,Quality,sounds/vocals-11-SAR/Quality.wav,False,interferer,E,100.0
True,vocals-11-SAR,65.34095238095256,2,83,STO1,sounds/vocals-11-SAR/STO1.wav,False,interferer,E,83.0
True,vocals-11-SAR,65.34095238095256,2,16,RAF2,sounds/vocals-11-SAR/RAF2.wav,False,interferer,E,16.0
True,vocals-11-SAR,65.34095238095256,2,100,KAM1,sounds/vocals-11-SAR/KAM1.wav,False,interferer,E,100.0
True,vocals-11-SAR,65.34095238095256,2,0,Interferer,sounds/vocals-11-SAR/Interferer.wav,False,interferer,E,0.0
True,vocals-11-SAR,65.34095238095256,2,100,ref,sounds/vocals-11-SAR/ref.wav,False,interferer,E,100.0
True,vocals-11-SAR,65.34095238095256,2,18,GRA3,sounds/vocals-11-SAR/GRA3.wav,False,interferer,E,18.0
True,vocals-11-SAR,74.47800453514719,14,16,HUA,sounds/vocals-11-SAR/HUA.wav,False,interferer,E,16.0
True,vocals-11-SAR,74.47800453514719,14,100,Quality,sounds/vocals-11-SAR/Quality.wav,False,interferer,E,100.0
True,vocals-11-SAR,74.47800453514719,14,86,STO1,sounds/vocals-11-SAR/STO1.wav,False,interferer,E,86.0
True,vocals-11-SAR,74.47800453514719,14,53,RAF2,sounds/vocals-11-SAR/RAF2.wav,False,interferer,E,53.0
True,vocals-11-SAR,74.47800453514719,14,100,KAM1,sounds/vocals-11-SAR/KAM1.wav,False,interferer,E,100.0
True,vocals-11-SAR,74.47800453514719,14,0,Interferer,sounds/vocals-11-SAR/Interferer.wav,False,interferer,E,0.0
True,vocals-11-SAR,74.47800453514719,14,100,ref,sounds/vocals-11-SAR/ref.wav,False,interferer,E,100.0
True,vocals-11-SAR,74.47800453514719,14,59,GRA3,sounds/vocals-11-SAR/GRA3.wav,False,interferer,E,59.0
False,vocals-47-SAR,70.69315192743761,8,100,Quality,sounds/vocals-47-SAR/Quality.wav,False,interferer,K,100.0
False,vocals-47-SAR,70.69315192743761,8,69,STO1,sounds/vocals-47-SAR/STO1.wav,False,interferer,K,69.0
False,vocals-47-SAR,70.69315192743761,8,91,KAM1,sounds/vocals-47-SAR/KAM1.wav,False,interferer,K,91.0
False,vocals-47-SAR,70.69315192743761,8,0,Interferer,sounds/vocals-47-SAR/Interferer.wav,False,interferer,K,0.0
False,vocals-47-SAR,70.69315192743761,8,8,OZE,sounds/vocals-47-SAR/OZE.wav,False,interferer,K,8.0
False,vocals-47-SAR,70.69315192743761,8,100,ref,sounds/vocals-47-SAR/ref.wav,False,interferer,K,100.0
False,vocals-47-SAR,70.69315192743761,8,20,RAF1,sounds/vocals-47-SAR/RAF1.wav,False,interferer,K,20.0
False,vocals-47-SAR,70.69315192743761,8,26,GRA3,sounds/vocals-47-SAR/GRA3.wav,False,interferer,K,26.0
False,vocals-18-SIR,67.50040816326532,7,7,HUA,sounds/vocals-18-SIR/HUA.wav,False,interferer,K,7.0
False,vocals-18-SIR,67.50040816326532,7,97,Quality,sounds/vocals-18-SIR/Quality.wav,False,interferer,K,97.0
False,vocals-18-SIR,67.50040816326532,7,0,Interferer,sounds/vocals-18-SIR/Interferer.wav,False,interferer,K,0.0
False,vocals-18-SIR,67.50040816326532,7,58,UHL1,sounds/vocals-18-SIR/UHL1.wav,False,interferer,K,58.0
False,vocals-18-SIR,67.50040816326532,7,10,OZE,sounds/vocals-18-SIR/OZE.wav,False,interferer,K,10.0
False,vocals-18-SIR,67.50040816326532,7,100,ref,sounds/vocals-18-SIR/ref.wav,False,interferer,K,100.0
False,vocals-18-SIR,67.50040816326532,7,100,NUG1,sounds/vocals-18-SIR/NUG1.wav,False,interferer,K,100.0
False,vocals-18-SIR,67.50040816326532,7,46,GRA3,sounds/vocals-18-SIR/GRA3.wav,False,interferer,K,46.0
